country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,徐汇区,"121.451818,31.147799",121.451818,31.147799,2022-04-08,上海市喜泰路238号
中国,上海市,021,上海市,徐汇区,"121.451893,31.143658",121.451893,31.143658,2022-04-08,上海市喜泰路247弄
中国,上海市,021,上海市,徐汇区,"121.451621,31.144259",121.451621,31.144259,2022-04-08,上海市喜泰路253号
中国,上海市,021,上海市,徐汇区,"121.454681,31.218592",121.454681,31.218592,2022-04-08,上海市襄阳北路68弄
中国,上海市,021,上海市,静安区,"121.457471,31.211149",121.457471,31.211149,2022-04-08,上海市襄阳南路262号
中国,上海市,021,上海市,静安区,"121.457420,31.211116",121.457420,31.211116,2022-04-08,上海市襄阳南路264号
中国,上海市,021,上海市,徐汇区,"121.457960,31.210457",121.457960,31.210457,2022-04-08,上海市襄阳南路271弄
中国,上海市,021,上海市,静安区,"121.458015,31.208734",121.458015,31.208734,2022-04-08,上海市襄阳南路311号
中国,上海市,021,上海市,静安区,"121.457879,31.208022",121.457879,31.208022,2022-04-08,上海市襄阳南路360号
中国,上海市,021,上海市,徐汇区,"121.457553,31.207730",121.457553,31.207730,2022-04-08,上海市襄阳南路388弄
中国,上海市,021,上海市,静安区,"121.458135,31.205823",121.458135,31.205823,2022-04-08,上海市襄阳南路435号
中国,上海市,021,上海市,徐汇区,"121.456327,31.206142",121.456327,31.206142,2022-04-08,上海市襄阳南路444弄
中国,上海市,021,上海市,徐汇区,"121.456270,31.206221",121.456270,31.206221,2022-04-08,上海市襄阳南路452弄
中国,上海市,021,上海市,静安区,"121.457892,31.205954",121.457892,31.205954,2022-04-08,上海市襄阳南路494号
中国,上海市,021,上海市,静安区,"121.457897,31.205751",121.457897,31.205751,2022-04-08,上海市襄阳南路500号
中国,上海市,021,上海市,徐汇区,"121.458889,31.196046",121.458889,31.196046,2022-04-08,上海市小木桥路320号
中国,上海市,021,上海市,徐汇区,"121.459287,31.195619",121.459287,31.195619,2022-04-08,上海市小木桥路360号
中国,上海市,021,上海市,徐汇区,"121.459000,31.194036",121.459000,31.194036,2022-04-08,上海市小木桥路440弄
中国,上海市,021,上海市,徐汇区,"121.456680,31.199654",121.456680,31.199654,2022-04-08,上海市小木桥路44弄
中国,上海市,021,上海市,徐汇区,"121.460434,31.191897",121.460434,31.191897,2022-04-08,上海市小木桥路518弄
中国,上海市,021,上海市,徐汇区,"121.461013,31.191061",121.461013,31.191061,2022-04-08,上海市小木桥路538弄
中国,上海市,021,上海市,徐汇区,"121.465999,31.199623",121.465999,31.199623,2022-04-08,上海市斜土路1212弄
中国,上海市,021,上海市,徐汇区,"121.460747,31.197109",121.460747,31.197109,2022-04-08,上海市斜土路1464弄
中国,上海市,021,上海市,徐汇区,"121.458184,31.196540",121.458184,31.196540,2022-04-08,上海市斜土路1622弄
中国,上海市,021,上海市,徐汇区,"121.454893,31.195075",121.454893,31.195075,2022-04-08,上海市斜土路1674弄
中国,上海市,021,上海市,徐汇区,"121.453205,31.195020",121.453205,31.195020,2022-04-08,上海市斜土路1899弄
中国,上海市,021,上海市,徐汇区,"121.449533,31.193982",121.449533,31.193982,2022-04-08,上海市斜土路2099弄
中国,上海市,021,上海市,徐汇区,"121.448066,31.192242",121.448066,31.192242,2022-04-08,上海市斜土路2167弄
中国,上海市,021,上海市,徐汇区,"121.448683,31.193029",121.448683,31.193029,2022-04-08,上海市斜土路2183弄
中国,上海市,021,上海市,黄浦区,"121.448570,31.192923",121.448570,31.192923,2022-04-08,上海市斜土路2185号
中国,上海市,021,上海市,徐汇区,"121.450110,31.192092",121.450110,31.192092,2022-04-08,上海市斜土路2200弄
中国,上海市,021,上海市,徐汇区,"121.448315,31.192990",121.448315,31.192990,2022-04-08,上海市斜土路2365弄
中国,上海市,021,上海市,徐汇区,"121.443735,31.186953",121.443735,31.186953,2022-04-08,上海市斜土路2590弄
中国,上海市,021,上海市,徐汇区,"121.448726,31.192243",121.448726,31.192243,2022-04-08,上海市斜土路2639号
中国,上海市,021,上海市,徐汇区,"121.443025,31.193229",121.443025,31.193229,2022-04-08,上海市辛耕路100弄
中国,上海市,021,上海市,徐汇区,"121.464781,31.202676",121.464781,31.202676,2022-04-08,上海市炎虹路76弄
中国,上海市,021,上海市,徐汇区,"121.426356,31.181743",121.426356,31.181743,2022-04-08,上海市宜山路485号
中国,上海市,021,上海市,徐汇区,"121.418443,31.173824",121.418443,31.173824,2022-04-08,上海市宜山路701弄
中国,上海市,021,上海市,徐汇区,"121.427277,31.184499",121.427277,31.184499,2022-04-08,上海市宜山路710弄
中国,上海市,021,上海市,徐汇区,"121.458452,31.209675",121.458452,31.209675,2022-04-08,上海市永嘉路250弄
中国,上海市,021,上海市,徐汇区,"121.458911,31.208620",121.458911,31.208620,2022-04-08,上海市永嘉路291弄
中国,上海市,021,上海市,徐汇区,"121.457268,31.208360",121.457268,31.208360,2022-04-08,上海市永嘉路345弄
中国,上海市,021,上海市,徐汇区,"121.449094,31.206620",121.449094,31.206620,2022-04-08,上海市永嘉路580弄
中国,上海市,021,上海市,黄浦区,"121.449077,31.204337",121.449077,31.204337,2022-04-08,上海市永嘉路589号
中国,上海市,021,上海市,黄浦区,"121.449197,31.204998",121.449197,31.204998,2022-04-08,上海市永嘉路614号
中国,上海市,021,上海市,徐汇区,"121.456161,31.210103",121.456161,31.210103,2022-04-08,上海市永康路157弄
中国,上海市,021,上海市,徐汇区,"121.458624,31.210891",121.458624,31.210891,2022-04-08,上海市永康路37弄
中国,上海市,021,上海市,徐汇区,"121.439886,31.199728",121.439886,31.199728,2022-04-08,上海市余庆路156弄
中国,上海市,021,上海市,徐汇区,"121.434969,31.184547",121.434969,31.184547,2022-04-08,上海市裕德路66弄
中国,上海市,021,上海市,徐汇区,"121.434388,31.185051",121.434388,31.185051,2022-04-08,上海市裕德路92弄
中国,上海市,021,上海市,徐汇区,"121.450605,31.184268",121.450605,31.184268,2022-04-08,上海市园南二村
中国,上海市,021,上海市,徐汇区,"121.444170,31.141912",121.444170,31.141912,2022-04-08,上海市园南三村
中国,上海市,021,上海市,徐汇区,"121.439490,31.141133",121.439490,31.141133,2022-04-08,上海市园南一村
中国,上海市,021,上海市,徐汇区,"121.456702,31.175890",121.456702,31.175890,2022-04-08,上海市云锦路1号
中国,上海市,021,上海市,徐汇区,"121.456455,31.175711",121.456455,31.175711,2022-04-08,上海市云锦路50弄
中国,上海市,021,上海市,徐汇区,"121.452927,31.199969",121.452927,31.199969,2022-04-08,上海市肇嘉浜路663号
中国,上海市,021,上海市,徐汇区,"121.446530,31.197261",121.446530,31.197261,2022-04-08,上海市肇嘉浜路853弄
中国,上海市,021,上海市,徐汇区,"121.445095,31.180269",121.445095,31.180269,2022-04-08,上海市中山南二路1023弄
中国,上海市,021,上海市,徐汇区,"121.443535,31.179411",121.443535,31.179411,2022-04-08,上海市中山南二路1057弄
中国,上海市,021,上海市,徐汇区,"121.442442,31.177890",121.442442,31.177890,2022-04-08,上海市中山南二路2001弄
中国,上海市,021,上海市,徐汇区,"121.442771,31.177408",121.442771,31.177408,2022-04-08,上海市中山南二路470弄
中国,上海市,021,上海市,徐汇区,"121.455045,31.186342",121.455045,31.186342,2022-04-08,上海市中山南二路777弄
中国,上海市,021,上海市,徐汇区,"121.448447,31.184035",121.448447,31.184035,2022-04-08,上海市中山南二路918弄
中国,上海市,021,上海市,徐汇区,"121.449287,31.183775",121.449287,31.183775,2022-04-08,上海市中山南二路925弄
中国,上海市,021,上海市,徐汇区,"121.449317,31.183806",121.449317,31.183806,2022-04-08,上海市中山南二路937弄
中国,上海市,021,上海市,徐汇区,"121.447436,31.183971",121.447436,31.183971,2022-04-08,上海市中山南二路950弄
中国,上海市,021,上海市,徐汇区,"121.445075,31.183127",121.445075,31.183127,2022-04-08,上海市中山南二路988弄
中国,上海市,021,上海市,徐汇区,"121.420723,31.187564",121.420723,31.187564,2022-04-08,上海市中山西路1536弄
中国,上海市,021,上海市,徐汇区,"121.427848,31.181561",121.427848,31.181561,2022-04-08,上海市中山西路2026号
中国,上海市,021,上海市,长宁区,"121.427654,31.216679",121.427654,31.216679,2022-04-08,上海市安化路200弄
中国,上海市,021,上海市,长宁区,"121.425928,31.214721",121.425928,31.214721,2022-04-08,上海市安化路273号
中国,上海市,021,上海市,长宁区,"121.421233,31.214865",121.421233,31.214865,2022-04-08,上海市安化路417号
