address,date,json,country,province,citycode,city,district,location,long,lat
上海市同普路1441弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区同普路1441弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.364429,31.233649', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.364429,31.233649",121.364429,31.233649
上海市同普路688弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区同普路688弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.382344,31.228312', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.382344,31.228312",121.382344,31.228312
上海市铜川路276弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区铜川路276弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.414970,31.254994', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.414970,31.254994",121.414970,31.254994
上海市铜川路58弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区铜川路58弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.418666,31.256381', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.418666,31.256381",121.418666,31.256381
上海市武威东路479弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威东路479弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.396649,31.273398', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.396649,31.273398",121.396649,31.273398
上海市武威东路788弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威东路788弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.389889,31.277326', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.389889,31.277326",121.389889,31.277326
上海市武威东路888弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威东路888弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.388748,31.278989', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.388748,31.278989",121.388748,31.278989
上海市武威路1019弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威路1019弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.354296,31.275218', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.354296,31.275218",121.354296,31.275218
上海市武威路1051弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威路1051弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.354968,31.280364', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.354968,31.280364",121.354968,31.280364
上海市武威路1087弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区武威路1087弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.352934,31.280411', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.352934,31.280411",121.352934,31.280411
上海市西康路1018号,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区西康路|1018号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '西康路', 'number': '1018号', 'location': '121.442304,31.240666', 'level': '门牌号'}]}",中国,上海市,021,上海市,静安区,"121.442304,31.240666",121.442304,31.240666
上海市西康路1283弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区1283弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.442754,31.241502', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.442754,31.241502",121.442754,31.241502
上海市西康路1518弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区西康路1518弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.436417,31.246581', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.436417,31.246581",121.436417,31.246581
上海市新村路1388弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区新村路1388弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.413814,31.264323', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.413814,31.264323",121.413814,31.264323
上海市新村路170弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区新村路170弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.439623,31.266216', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.439623,31.266216",121.439623,31.266216
上海市新村路285弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区新村路285弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.433164,31.267194', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.433164,31.267194",121.433164,31.267194
上海市新村路50弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区新村路50弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.441545,31.266766', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.441545,31.266766",121.441545,31.266766
上海市雪松路330弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区雪松路330弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.354375,31.282161', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.354375,31.282161",121.354375,31.282161
上海市雪松路503弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区雪松路503弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.348299,31.286655', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.348299,31.286655",121.348299,31.286655
上海市旬阳新村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区旬阳新村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.424334,31.252549', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.424334,31.252549",121.424334,31.252549
上海市延长西路220弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区延长西路220弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.439149,31.263938', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.439149,31.263938",121.439149,31.263938
上海市延长西路40弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区延长西路40弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.442425,31.266164', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.442425,31.266164",121.442425,31.266164
上海市延长西路526弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区延长西路526弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.431884,31.260866', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.431884,31.260866",121.431884,31.260866
上海市延长西路663号,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区延长西路|663', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': '延长西路', 'number': '663', 'location': '121.429331,31.259824', 'level': '门牌号'}]}",中国,上海市,021,上海市,普陀区,"121.429331,31.259824",121.429331,31.259824
上海市延长西路780弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区延长西路780弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.425539,31.260543', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.425539,31.260543",121.425539,31.260543
上海市杨柳青路118弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区杨柳青路118弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.404320,31.234335', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.404320,31.234335",121.404320,31.234335
上海市宜川二村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川二村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.437590,31.260338', 'level': '村庄'}]}",中国,上海市,021,上海市,普陀区,"121.437590,31.260338",121.437590,31.260338
上海市宜川六村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川六村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.438968,31.258107', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.438968,31.258107",121.438968,31.258107
上海市宜川三村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川三村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.442705,31.258085', 'level': '村庄'}]}",中国,上海市,021,上海市,普陀区,"121.442705,31.258085",121.442705,31.258085
上海市宜川四村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川四村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.443797,31.263820', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.443797,31.263820",121.443797,31.263820
上海市宜川五村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川五村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.444158,31.261269', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.444158,31.261269",121.444158,31.261269
上海市宜川一村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区宜川一村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.440697,31.262093', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.440697,31.262093",121.440697,31.262093
上海市枣阳路185弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区枣阳路185弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.403936,31.236490', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.403936,31.236490",121.403936,31.236490
上海市枣阳路530弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区枣阳路530弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.402468,31.227270', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.402468,31.227270",121.402468,31.227270
上海市长风三村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区长风三村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.400368,31.230141', 'level': '村庄'}]}",中国,上海市,021,上海市,普陀区,"121.400368,31.230141",121.400368,31.230141
上海市长风四村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区长风四村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.397437,31.230232', 'level': '兴趣点'}]}",中国,上海市,021,上海市,普陀区,"121.397437,31.230232",121.397437,31.230232
上海市长风一村,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区长风一村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.403290,31.231429', 'level': '村庄'}]}",中国,上海市,021,上海市,普陀区,"121.403290,31.231429",121.403290,31.231429
上海市长寿路28弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区长寿路28弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.446217,31.245996', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.446217,31.245996",121.446217,31.245996
上海市真北路1524弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真北路1524弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.387878,31.243522', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.387878,31.243522",121.387878,31.243522
上海市真光路962弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真光路962弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.382182,31.240600', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.382182,31.240600",121.382182,31.240600
上海市真金路725弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真金路725弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.406276,31.276627', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.406276,31.276627",121.406276,31.276627
上海市真南路3489弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真南路3489弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.343272,31.290186', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.343272,31.290186",121.343272,31.290186
上海市真南路635弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真南路635弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.385699,31.267000', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.385699,31.267000",121.385699,31.267000
上海市真南路648弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真南路648弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.387416,31.269872', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.387416,31.269872",121.387416,31.269872
上海市真南路710弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区真南路710弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.385730,31.272610', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.385730,31.272610",121.385730,31.272610
上海市镇坪路177弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区镇坪路177弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.429345,31.247778', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.429345,31.247778",121.429345,31.247778
上海市芝川路81弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区芝川路81弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.401918,31.257342', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.401918,31.257342",121.401918,31.257342
上海市志丹路211号,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区志丹路|211号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': '志丹路', 'number': '211号', 'location': '121.430086,31.267122', 'level': '门牌号'}]}",中国,上海市,021,上海市,普陀区,"121.430086,31.267122",121.430086,31.267122
上海市志丹路400弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区志丹路400弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.430790,31.268700', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.430790,31.268700",121.430790,31.268700
上海市中江路1067弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区中江路1067弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.392385,31.238220', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.392385,31.238220",121.392385,31.238220
上海市中江路1070弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区中江路1070弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.392822,31.236519', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.392822,31.236519",121.392822,31.236519
上海市中宁路107号,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区中宁路|107', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': '中宁路', 'number': '107', 'location': '121.414661,31.247307', 'level': '门牌号'}]}",中国,上海市,021,上海市,普陀区,"121.414661,31.247307",121.414661,31.247307
上海市中宁路88弄,2022-04-05,"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市普陀区中宁路88弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '普陀区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310107', 'street': [], 'number': [], 'location': '121.416873,31.248521', 'level': '道路'}]}",中国,上海市,021,上海市,普陀区,"121.416873,31.248521",121.416873,31.248521
