,country,province,citycode,city,district,location,long,lat,date,address
1041,中国,上海市,021,上海市,静安区,"121.434976,31.274744",121.434976,31.274744,2022-04-01,上海市广中西路1097号
1042,中国,上海市,021,上海市,静安区,"121.432430,31.274228",121.432430,31.274228,2022-04-01,上海市沪太路935弄
1043,中国,上海市,021,上海市,静安区,"121.457246,31.236800",121.457246,31.236800,2022-04-01,上海市康定东路33弄
1044,中国,上海市,021,上海市,静安区,"121.457190,31.237039",121.457190,31.237039,2022-04-01,上海市康定东路27号
1045,中国,上海市,021,上海市,静安区,"121.457607,31.236567",121.457607,31.236567,2022-04-01,上海市康定东路13弄
1046,中国,上海市,021,上海市,静安区,"121.463112,31.232866",121.463112,31.232866,2022-04-01,上海市北京西路605弄
1047,中国,上海市,021,上海市,静安区,"121.445877,31.304876",121.445877,31.304876,2022-04-01,上海市场中路2380弄
1048,中国,上海市,021,上海市,静安区,"121.431545,31.291595",121.431545,31.291595,2022-04-01,上海市原平路737号
1049,中国,上海市,021,上海市,杨浦区,"121.558537,31.277846",121.558537,31.277846,2022-04-01,上海市场中路2828弄
1050,中国,上海市,021,上海市,宝山区,"121.437044,31.362817",121.437044,31.362817,2022-04-01,上海市场中路2800弄
1051,中国,上海市,021,上海市,宝山区,"121.431877,31.306168",121.431877,31.306168,2022-04-01,上海市场中路3117弄
1052,中国,上海市,021,上海市,静安区,"121.432791,31.227391",121.432791,31.227391,2022-04-01,上海市万航渡路661弄
1053,中国,上海市,021,上海市,静安区,"121.440903,31.228773",121.440903,31.228773,2022-04-01,上海市延平路123弄
1054,中国,上海市,021,上海市,静安区,"121.431208,31.228589",121.431208,31.228589,2022-04-01,上海市万航渡路829弄
1055,中国,上海市,021,上海市,静安区,"121.441139,31.229857",121.441139,31.229857,2022-04-01,上海市武定路1102号
1056,中国,上海市,021,上海市,静安区,"121.435979,31.226874",121.435979,31.226874,2022-04-01,上海市武定西路1158弄
1057,中国,上海市,021,上海市,静安区,"121.431370,31.226104",121.431370,31.226104,2022-04-01,上海市万航渡路676弄
1058,中国,上海市,021,上海市,静安区,"121.435630,31.232580",121.435630,31.232580,2022-04-01,上海市余姚路487弄
1059,中国,上海市,021,上海市,静安区,"121.432632,31.226870",121.432632,31.226870,2022-04-01,上海市万航渡路677号
